"		¡ˆ¡°π¯»£",¡ˆ¡°∏Ì,¿œΩ√,∆Ú±’«≥º”(m/s),√÷¥Î«≥º”(m/s),√÷¥Î«≥º”«≥«‚(deg),"	√÷¥Î«≥º”Ω√∞¢",√÷¥Îº¯∞£«≥º”(m/s),√÷¥Îº¯∞£«≥º”«≥«‚(deg),"	√÷¥Îº¯∞£«≥º”Ω√∞¢"
"		101",√·√µ,2023-11-23,2.4,7.1,270,18:58,12.7,290,17:41
"		101",√·√µ,2023-11-24,2.9,5.3,270,13:56,9.1,250,13:52
"		101",√·√µ,2023-11-25,0.8,2.3,250,10:55,3.8,110,12:56
"		101",√·√µ,2023-11-26,0.7,2.2,270,11:32,3.3,270,13:25
"		101",√·√µ,2023-11-27,1.1,4.9,200,23:06,9.1,230,23:02
"		101",√·√µ,2023-11-28,3,6.2,230,13:13,11.1,250,12:46
"		101",√·√µ,2023-11-29,1.8,5.3,230,19:59,8.9,230,19:54
"		101",√·√µ,2023-11-30,1.9,4.2,230,17:05,7.2,250,16:31
"		101",√·√µ,2023-12-01,1.1,3.7,200,16:19,7.7,270,16:43
"		101",√·√µ,2023-12-02,1.3,5.3,270,23:09,9.1,270,23:00
"		101",√·√µ,2023-12-03,0.8,2.7,250,15:04,4.1,270,15:03
"		101",√·√µ,2023-12-04,0.6,2.4,320,17:43,3.5,110,14:20
"		101",√·√µ,2023-12-05,0.5,1.8,320,20:13,2.8,250,13:22
"		101",√·√µ,2023-12-06,0.7,3.6,230,23:36,8.5,250,23:27
"		101",√·√µ,2023-12-07,1.8,4.4,250,3:17,7.5,270,1:50
"		101",√·√µ,2023-12-08,1.2,3.8,180,19:02,6.7,160,18:58
"		101",√·√µ,2023-12-09,1.6,3.6,180,1:34,6.3,160,2:11
"		101",√·√µ,2023-12-10,2.2,4.9,50,19:48,7.6,70,19:48
"		101",√·√µ,2023-12-11,2.7,4,20,10:41,8.3,50,18:22
"		101",√·√µ,2023-12-12,2.5,4.1,50,15:30,6.8,340,1:04
"		101",√·√µ,2023-12-13,1.2,3.6,320,23:54,5.2,320,23:48
"		101",√·√µ,2023-12-14,2.5,3.6,290,2:38,6,20,17:45
"		101",√·√µ,2023-12-15,2.1,3.5,290,9:43,7.1,320,8:26
"		101",√·√µ,2023-12-16,3.8,7.3,250,14:19,12.4,250,11:31
"		101",√·√µ,2023-12-17,2.4,4.4,230,15:22,8.9,200,13:53
"		101",√·√µ,2023-12-18,1.2,2.6,320,22:41,4.5,250,0:01
"		101",√·√µ,2023-12-19,1.2,3.1,340,8:47,4.3,340,8:44
"		101",√·√µ,2023-12-20,2.5,5.2,230,20:03,9.9,200,23:51
"		101",√·√µ,2023-12-21,2.4,5,250,0:02,8.1,230,0:11
"		101",√·√µ,2023-12-22,1.9,4,200,16:04,6.4,230,15:57
"		101",√·√µ,2023-12-23,0.7,2.3,290,5:58,3.1,230,12:15
"		101",√·√µ,2023-12-24,0.9,3.2,200,15:38,5.8,180,15:30
"		101",√·√µ,2023-12-25,0.7,2.9,230,16:40,5,250,16:33
"		101",√·√µ,2023-12-26,1.2,3.8,200,15:07,6.8,180,15:38
"		101",√·√µ,2023-12-27,0.6,3.2,320,8:31,4.5,320,8:26
"		101",√·√µ,2023-12-28,0.4,2.5,230,17:24,3.9,250,17:24
"		101",√·√µ,2023-12-29,0.5,2.4,180,16:12,4.1,230,15:47
"		101",√·√µ,2023-12-30,0.4,1.8,290,1:53,2.8,320,20:22
"		101",√·√µ,2023-12-31,0.4,1.9,250,15:27,2.8,110,12:40
"		101",√·√µ,2024-01-01,0.6,1.7,320,0:03,3.1,320,0:32
"		",,,,,,,,,
"		",,,,,,,,,
"	",,,,,,,,,
"	",,,,,,,,,
